Unnamed: 0,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Spotify ID,Youtube ID,genre,Path
704,Frank Sinatra,Like Someone in Love,5,4,5,5,5,4,3,1,4,0CaqEVnLB5plVzrlrMjfKT,,jazz,tracks/0CaqEVnLB5plVzrlrMjfKT.mp3
505,Whitney Houston,I Wanna Dance With Somebody,5,2,5,3,4,5,5,1,1,2tUBqZG2AbRi7Q0BIrVrEj,Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO,pop,tracks/Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO.mp3
623,Astrud Gilberto,And Roses And Roses,4,3,5,5,5,3,1,2,4,0BEn0rwSyzuvhKgZ7GLbyO,,jazz,tracks/0BEn0rwSyzuvhKgZ7GLbyO.mp3
231,eRRdeKa,EdoppelR,2,1,1,1,2,4,2,3,1,,UgkxBl1mEDuDJTcfug2835bM33WCjugjBM_p,hip_hop,tracks/UgkxBl1mEDuDJTcfug2835bM33WCjugjBM_p.mp3
405,Britney Spears,Where Are You Now,1,1,4,4,4,1,1,2,4,4MOBPIIRUgHTBAp0NpgLTm,,pop,tracks/4MOBPIIRUgHTBAp0NpgLTm.mp3
568,Marvin Gaye,Sexual Healing,4,2,2,5,4,5,3,2,1,3VZmChrnVW8JK6ano4gSED,Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z,pop,tracks/Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z.mp3
317,Modern Talking,"You're My Heart, You're My Soul",1,1,2,2,2,4,2,2,1,0Zn63G0XTiqXwr1KSmARWz,,pop,tracks/0Zn63G0XTiqXwr1KSmARWz.mp3
183,LL Cool J,Around The Way Girl,3,2,2,3,5,5,3,1,1,4Qxv2L4JICAWLFrBV6QeH8,UgkxMbCDRF2FTSOAr1PU6OBHoM-fbiYzsRIR,hip_hop,tracks/UgkxMbCDRF2FTSOAr1PU6OBHoM-fbiYzsRIR.mp3
656,Ella Fitzgerald,All of Me,2,2,5,2,2,5,3,1,1,0qZo9OzKPzg58Ts9ad4Bcy,,jazz,tracks/0qZo9OzKPzg58Ts9ad4Bcy.mp3
654,Louis Prima,Buona Sera,3,1,4,3,3,5,4,2,1,0DXm5n7SBxCED9ssTvrx2J,,jazz,tracks/0DXm5n7SBxCED9ssTvrx2J.mp3
609,Krewella,Marching On,3,2,2,3,3,4,4,2,2,5LVj9daVd1q6fjICKyvl7Y,,electronic,tracks/5LVj9daVd1q6fjICKyvl7Y.mp3
626,Billie Holiday,The Man I Love,3,3,5,5,5,1,1,2,3,0ndEbK6LnERIPBG6t4gXDX,,jazz,tracks/0ndEbK6LnERIPBG6t4gXDX.mp3
485,Britney Spears,Baby One More Time,4,2,4,3,2,5,4,2,1,3MjUtNVVq3C8Fn0MP3zhXa,UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV,pop,tracks/UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV.mp3
278,Suff Daddy,K C Vodka,1,1,1,1,2,3,2,4,1,701ScIvdwIVub5swI6ObLG,,hip_hop,tracks/701ScIvdwIVub5swI6ObLG.mp3
20,Zero 7,In the Waiting Line,3,3,4,5,5,4,2,2,2,5ARrtxJLVCeTv5TWo1oKgC,,electronic,tracks/5ARrtxJLVCeTv5TWo1oKgC.mp3
170,DMX,X Gon' Give It To Ya,4,2,2,2,2,5,5,1,1,1zzxoZVylsna2BQB65Ppcb,UgkxMeHC_SJHx7meQn7dBLWcFSeJvrcjj8dO,hip_hop,tracks/UgkxMeHC_SJHx7meQn7dBLWcFSeJvrcjj8dO.mp3
401,Chaka Khan,So Naughty,2,2,2,3,1,4,5,2,2,1CpsuBEVGtEMR8MqoCa3gK,,funk_soul,tracks/1CpsuBEVGtEMR8MqoCa3gK.mp3
707,Nara Leï¿½o,Acender As Velas,3,3,4,4,4,3,1,1,2,51WPyWMsRCsQL1rLd0D6EO,,jazz,tracks/51WPyWMsRCsQL1rLd0D6EO.mp3
566,Angus and Julia Stone,Big Jet Plane,3,2,4,3,5,2,1,1,2,3HedB2EwVAj5MAx8xFE1ea,Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB,pop,tracks/Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB.mp3
176,Blumio,Lass Mal ï¿½ber Haie Reden,2,2,1,1,2,5,4,4,1,2cdXF2fdd1q3wXg7VnxzEJ,,hip_hop,tracks/2cdXF2fdd1q3wXg7VnxzEJ.mp3
327,Chopin,Impromptu No. 2,4,4,5,5,5,4,1,1,2,,Ugkx05j3YY26icMuOHwlJJp28U55tS6W5DP7,classic,tracks/Ugkx05j3YY26icMuOHwlJJp28U55tS6W5DP7.mp3
198,Freundeskreis,A-N-N-A,1,2,3,3,4,1,1,2,2,6EWtkdeKmVtRjmydTfIR0S,UgkxMgl6-aZs6hkIbjgGKbpferte9SbBUBnx,hip_hop,tracks/UgkxMgl6-aZs6hkIbjgGKbpferte9SbBUBnx.mp3
470,Bruno Mars,Grenade,4,2,5,4,2,5,4,2,2,4lLtanYk6tkMvooU0tWzG8,Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I,pop,tracks/Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I.mp3
760,Renee Olstead,A Love That Will Last,4,3,5,5,5,3,1,1,2,4bJbSERtCqK9D6DRUPMmMh,,jazz,tracks/4bJbSERtCqK9D6DRUPMmMh.mp3
266,Green Day,Know Your Enemy,3,3,5,1,2,5,5,2,1,5qtwzv99vOr5UTwnTixn7j,,rock,tracks/5qtwzv99vOr5UTwnTixn7j.mp3
615,Alex Clare,Too Close,4,4,5,3,4,5,5,2,2,4sK96UnGx3NjBaqvfTG2dm,,electronic,tracks/4sK96UnGx3NjBaqvfTG2dm.mp3
492,The Head And The Heart,Rivers And Roads,4,2,5,5,5,2,1,1,4,4fN0dQGDaV4Hg7Gd7mBOE0,UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD,pop,tracks/UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD.mp3
130,Heidi Montag,Love It or Leave It,2,2,2,1,2,4,3,3,1,25pVbxHtM3TdDA6hHwvLfW,,pop,tracks/25pVbxHtM3TdDA6hHwvLfW.mp3
338,Chopin,Etï¿½de Op. 25 No. 1,4,4,4,5,5,3,2,1,1,,Ugkxios79TvKLDWBve4BpQ-gDXjkPQFhbbsT,classic,tracks/Ugkxios79TvKLDWBve4BpQ-gDXjkPQFhbbsT.mp3
652,Billie Holiday,Strange Fruit,4,3,5,5,5,1,2,2,5,1CTex49P0iWwzUGsMNjgaV,,jazz,tracks/1CTex49P0iWwzUGsMNjgaV.mp3
489,Panic! at the Disco,Nine In The Afternoon,4,3,3,3,3,5,4,2,1,1S30kHvkkdMkcuCTGSgS41,UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc,pop,tracks/UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc.mp3
572,Black Eyed Peas,I Gotta Feeling,5,2,5,1,2,5,5,2,1,4kLLWz7srcuLKA7Et40PQR,UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo,pop,tracks/UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo.mp3
606,Phil Collins,Two Hearts,2,1,5,4,2,5,3,1,1,0vDSWxRlWN0LWsSQdGIPuE,,rock,tracks/0vDSWxRlWN0LWsSQdGIPuE.mp3
193,The Roots,You Got Me,3,2,4,3,3,2,2,2,2,4pdLZsxq0y5oJDb6Cxlokw,Ugkxu01TdXlyzUBaA1uxYlVxUTn3Z0cXaUh5,hip_hop,tracks/Ugkxu01TdXlyzUBaA1uxYlVxUTn3Z0cXaUh5.mp3
140,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),2,2,4,1,2,5,5,2,1,36UVZPoK8a1Oxh13cY8kOp,,rock,tracks/36UVZPoK8a1Oxh13cY8kOp.mp3
416,Hot Chip,So Glad to See You,2,2,3,4,3,2,1,2,1,0PCYXSyESysJ1Eodxjyn9p,,electronic,tracks/0PCYXSyESysJ1Eodxjyn9p.mp3
476,Bon Iver,Skinny Love,5,4,5,5,5,4,2,1,2,1HkOPLwAJH3kE8UnqgxF4s,,pop,tracks/1HkOPLwAJH3kE8UnqgxF4s.mp3
152,Burial,Untrue,2,2,2,2,2,4,3,3,1,1aaIYTqoRDzRUilU2Q6vTe,,electronic,tracks/1aaIYTqoRDzRUilU2Q6vTe.mp3
686,Candlemass,The Ebony Throne,2,2,3,1,1,1,4,5,2,710qdYprxjsTDzCyW2xUWQ,,rock,tracks/710qdYprxjsTDzCyW2xUWQ.mp3
10,Busted,Over Now,3,2,5,3,2,4,4,2,4,70uvMWoagPhT9NeymzQxav,,rock,tracks/70uvMWoagPhT9NeymzQxav.mp3
269,Claptu,sad octopus,3,2,5,4,5,1,1,1,1,6IGd96b2eVkKVhwCW1NJ1e,,hip_hop,tracks/6IGd96b2eVkKVhwCW1NJ1e.mp3
96,Teena Marie,Revolution,1,3,3,1,2,4,3,1,2,7re1yRjy442DIAIVUgCaBN,,funk_soul,tracks/7re1yRjy442DIAIVUgCaBN.mp3
210,Action Bronson,Actin Crazy,2,2,1,1,3,4,3,4,1,3clX2NMmjaAHmBjeTSa9vV,UgkxB6BmDvjHIlfMegxsTkAL3QsvWuGjqc8U,hip_hop,tracks/UgkxB6BmDvjHIlfMegxsTkAL3QsvWuGjqc8U.mp3
755,Prince,Kiss,3,3,5,3,2,5,4,2,1,62LJFaYihsdVrrkgUOJC05,,funk_soul,tracks/62LJFaYihsdVrrkgUOJC05.mp3
569,The Kooks,Naive,4,3,5,3,4,5,3,1,1,7BHPGtpuuWWsvE7cCaMuEU,UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib,pop,tracks/UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib.mp3
548,B.O.B.,Nothing On You,5,3,4,4,4,5,3,1,1,4X5xWMINgGA6l0GoyYkMcr,UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR,pop,tracks/UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR.mp3
722,Who Is Fancy,GOODBYE,4,2,2,4,3,3,2,2,2,6K5xY7EabiBLjd2HuBQIak,,pop,tracks/6K5xY7EabiBLjd2HuBQIak.mp3
532,Backstreet Boys,Everybody,5,1,5,1,1,5,5,2,1,1di1BEgJYzPvXUuinsYJGP,UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA,pop,tracks/UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA.mp3
714,Lighthouse Family,Ain't No Sunshine,5,4,5,5,5,4,2,2,5,435rQGMojc5C6xJbtjeynu,,funk_soul,tracks/435rQGMojc5C6xJbtjeynu.mp3
332,Tschaikowski,Schwanensee,5,5,4,4,2,5,4,2,2,,UgkxXJNF8Uu-6OHEdFC3fpjZMqWeBtvWLTG-,classic,tracks/UgkxXJNF8Uu-6OHEdFC3fpjZMqWeBtvWLTG-.mp3
75,Jennifer Hudson,Moan,4,4,5,5,5,3,5,1,4,5jpo5CggeyVEQSHoXVhBqh,,funk_soul,tracks/5jpo5CggeyVEQSHoXVhBqh.mp3
77,Melody Gardot,Worrisome Heart,4,3,5,5,5,4,4,2,2,3zh5km8gPDYMiWvmLTsos0,,jazz,tracks/3zh5km8gPDYMiWvmLTsos0.mp3
263,Public Enemy,Harder Than You Think,4,2,1,1,2,5,5,3,1,5YpZh8wfS4moRBk0ijNcXr,UgkxpVOO0TSOqDoD9F6HShVu3Th8Pvs-qxbq,hip_hop,tracks/UgkxpVOO0TSOqDoD9F6HShVu3Th8Pvs-qxbq.mp3
149,Nero,My Eyes,3,4,2,1,2,3,5,5,1,4gMIZhJUOCjmQxo1fwhhnK,,electronic,tracks/4gMIZhJUOCjmQxo1fwhhnK.mp3
713,Cathedral,Hopkins (The Witchfinder General),2,2,2,1,2,4,5,3,1,2BiEmhDluMGJyfG0Dd061S,,rock,tracks/2BiEmhDluMGJyfG0Dd061S.mp3
514,Rihanna,Umbrella,5,2,5,2,2,5,2,2,1,49FYlytm3dAAraYgpoJZux,UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV,pop,tracks/UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV.mp3
719,Beck,Tropicalia,3,2,4,3,2,4,2,2,1,6rx6Ew1sday1KvsnD4HNdI,,jazz,tracks/6rx6Ew1sday1KvsnD4HNdI.mp3
469,Katie Tunstall,Suddenly I See,5,2,3,3,3,5,5,1,1,5p9XWUdvbUzmPCukOmwoU3,Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo,pop,tracks/Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo.mp3
564,Arctic Monkeys,Do I Wanna Know,4,4,4,2,3,4,4,1,1,5FVd6KXrgO9B3JPmC8OPst,Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf,pop,tracks/Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf.mp3
461,Lady Gaga,Pokerface,4,2,4,1,2,5,5,1,1,1QV6tiMFM6fSOKOGLMHYYg,UgkxkOxrG1xvuhSDYypwMKFCijhV_a-eYS77,pop,tracks/UgkxkOxrG1xvuhSDYypwMKFCijhV_a-eYS77.mp3
253,Wiz Khalifa,"Young, Wild & Free",4,2,4,2,2,5,3,3,1,5HQVUIKwCEXpe7JIHyY734,UgkxCvIDJmDT3LI2bByGdPRUfLQcjUwxCj63,hip_hop,tracks/UgkxCvIDJmDT3LI2bByGdPRUfLQcjUwxCj63.mp3
369,Rachmaninow,Prï¿½ludes op. 32 no. 5,4,2,5,5,5,2,1,1,1,,Ugkx61Zy9gilFKWKvUGJ-dkPTiaQXWSET-mg,classic,tracks/Ugkx61Zy9gilFKWKvUGJ-dkPTiaQXWSET-mg.mp3
321,Alfvï¿½n,Midsommarvaka,5,5,2,5,5,4,3,1,1,6bnYnAVPzpWLqG4mqC9gc3,,classic,tracks/6bnYnAVPzpWLqG4mqC9gc3.mp3
151,Elis Regina,Como Nossos Pais,3,3,3,4,2,3,3,2,3,2ZC8sdv4Kvuql7Q9T8Agzv,,jazz,tracks/2ZC8sdv4Kvuql7Q9T8Agzv.mp3
302,Paul McCartney,The Lovely Linda,3,2,5,4,5,4,1,1,2,0Ca2mDERpTFmnttcSt9UcR,,rock,tracks/0Ca2mDERpTFmnttcSt9UcR.mp3
190,Chance The Rapper,Summer Friends,1,1,1,2,3,4,1,3,1,2fl0B0OaXjWbjHCQFx2O8W,Ugkx3xlTENI-JXgKuo3V07OjMtslbm5vFWD5,hip_hop,tracks/Ugkx3xlTENI-JXgKuo3V07OjMtslbm5vFWD5.mp3
586,Fletwood Mac,Dreams,3,3,5,4,5,4,1,1,1,0ofHAoxe9vBkTCp2UQIavz,UgkxQMbhr2z_eKAUDgf3qBfU2f1FvLS8GTTw,pop,tracks/UgkxQMbhr2z_eKAUDgf3qBfU2f1FvLS8GTTw.mp3
348,Bizet,Carmen (Habanera),4,2,3,2,3,5,4,2,1,,UgkxH5OjhFpFt-iY89uRAYiUQnuGx9mBA4au,classic,tracks/UgkxH5OjhFpFt-iY89uRAYiUQnuGx9mBA4au.mp3
243,Chinese Man,I've Got That Tune,4,2,2,2,4,5,4,2,1,6ZOeDXutLpSGqA1sSL6LrL,Ugkxl8V8xIDseh5mZvsg3Ry96BpP--D9opcP,hip_hop,tracks/Ugkxl8V8xIDseh5mZvsg3Ry96BpP--D9opcP.mp3
87,Cerrone,Give Me Love,4,3,5,3,4,5,4,2,2,30EaKbkhCzCAxVccAaYzGA,,funk_soul,tracks/30EaKbkhCzCAxVccAaYzGA.mp3
655,Santigold,The Keepers,2,3,3,1,2,4,4,2,2,1BaVwEV5FogbZuCzpSc7Jl,,electronic,tracks/1BaVwEV5FogbZuCzpSc7Jl.mp3
696,Jamie Cullum,Mind Trick,4,3,5,4,5,5,4,1,1,1rLs5c68LOspqWKcCMdXKO,,jazz,tracks/1rLs5c68LOspqWKcCMdXKO.mp3
418,Leftfield,Release the Pressure,3,2,2,2,4,5,3,2,2,6SpP5cpf4dY8AFFtXEfqmA,,electronic,tracks/6SpP5cpf4dY8AFFtXEfqmA.mp3
288,t.A.T.u.,All the Things She Said,4,3,4,3,2,5,5,2,2,4bJygwUKrRgq1stlNXcgMg,,pop,tracks/4bJygwUKrRgq1stlNXcgMg.mp3
648,Katatonia,Last Resort,1,2,4,1,2,3,3,5,4,2gtu8xsu1VGahuRJ2YZAHA,,rock,tracks/2gtu8xsu1VGahuRJ2YZAHA.mp3
166,Sï¿½rgio Mendes,Mas que nada,2,3,3,2,4,5,3,2,1,6U7GUjtamt2P0LcFod1dBT,,jazz,tracks/6U7GUjtamt2P0LcFod1dBT.mp3
595,Nina Simone,I Want a Little Sugar in My Bowl,4,3,5,5,5,3,2,1,4,3NcJu9876GBJuNU6vJOrbb,,jazz,tracks/3NcJu9876GBJuNU6vJOrbb.mp3
717,The Jacksons,Blame It on the Boogie,5,4,5,3,2,5,5,1,1,3qI94hINNNeb4S7xQi18lS,,funk_soul,tracks/3qI94hINNNeb4S7xQi18lS.mp3
155,The Cinematic Orchestra,Ma Fleur,3,2,4,4,5,2,2,2,3,3AqPL1n1wKc5DVFFnYuJhp,,electronic,tracks/3AqPL1n1wKc5DVFFnYuJhp.mp3
356,Lalo,Symphonie espagnole,5,4,2,2,4,5,3,2,1,,UgkxUZYPzWKM30sUaKQw_uvovRYp978C0MYu,classic,tracks/UgkxUZYPzWKM30sUaKQw_uvovRYp978C0MYu.mp3
381,Chopin,Waltz Op.69 No.2,4,2,4,4,5,4,1,2,1,,UgkxmgvSvVKZ8-sYhYcb76BaYxtKTXZp1F0Z,classic,tracks/UgkxmgvSvVKZ8-sYhYcb76BaYxtKTXZp1F0Z.mp3
279,The Deli,5:32pm,2,3,5,4,5,2,1,2,1,7qrBYrivpvfXUPBMmqh3dA,,hip_hop,tracks/7qrBYrivpvfXUPBMmqh3dA.mp3
126,Mark Ronson,Uptown Funk,2,3,4,3,1,5,5,2,1,32OlwWuMpZ6b0aN2RZOeMS,,funk_soul,tracks/32OlwWuMpZ6b0aN2RZOeMS.mp3
22,Bobby Caldwell,Open Your Eyes,2,2,5,5,5,5,3,1,1,1Yrgyxebkguu4MGFkDoINo,,jazz,tracks/1Yrgyxebkguu4MGFkDoINo.mp3
616,Yoav,Club Thing,1,3,2,3,3,3,3,3,1,7LDqph6mv9A5uzlzuXfhyL,,electronic,tracks/7LDqph6mv9A5uzlzuXfhyL.mp3
665,Feed Me,One Click Headshot,2,1,3,1,2,4,3,3,1,4z7t5KsfkxMC1PdOLgog4V,,electronic,tracks/4z7t5KsfkxMC1PdOLgog4V.mp3
282,Rancid,Time Bomb,1,1,3,1,1,5,4,3,1,41kg2RvdwBuIv0OPpvBS4v,,rock,tracks/41kg2RvdwBuIv0OPpvBS4v.mp3
471,Macklemore,Same Love,5,3,5,5,4,5,2,1,1,01uqI4H13Gsd8Lyl1EYd8H,UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H,pop,tracks/UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H.mp3
367,Skrjabin,Prï¿½ludes op. 11 no. 15,4,3,4,3,5,2,1,1,1,,UgkxC5w33irJhDDR6Iuf4qAPBh-TMkOaNTwS,classic,tracks/UgkxC5w33irJhDDR6Iuf4qAPBh-TMkOaNTwS.mp3
25,Cï¿½line Dion,Je crois toi,4,4,4,5,4,1,2,2,4,3CehtvHVAVPaaukPIIL67r,,pop,tracks/3CehtvHVAVPaaukPIIL67r.mp3
196,Eminem,Mockingbird,4,2,5,2,2,2,2,3,5,561jH07mF1jHuk7KlaeF0s,Ugkxgie5MI-cRMFrgZHXb5x44t3tkLgpM5CJ,hip_hop,tracks/Ugkxgie5MI-cRMFrgZHXb5x44t3tkLgpM5CJ.mp3
64,Nicki Minaj,Starships,3,4,2,2,2,5,5,4,1,1oHNvJVbFkexQc0BpQp7Y4,,pop,tracks/1oHNvJVbFkexQc0BpQp7Y4.mp3
15,Jam & Spoon,Right in the Night (Fall in Love With Music),3,4,4,3,4,5,5,2,2,6x6G0shZs4Qg4YLfLbhR7z,,electronic,tracks/6x6G0shZs4Qg4YLfLbhR7z.mp3
466,Jeremy Kay,Have It All,4,2,3,5,4,4,3,1,2,2lt8MKIve6BMPAJ6xfH8bL,,pop,tracks/2lt8MKIve6BMPAJ6xfH8bL.mp3
297,Darren Styles,Cutting Deep,2,4,1,1,1,5,5,4,1,2GOGJIN0VMUFrHtyKvmkQn,,electronic,tracks/2GOGJIN0VMUFrHtyKvmkQn.mp3
621,Sara Gazarek,Yours,1,1,4,5,5,4,1,1,1,3STjN5FAkJiljtZzrSeE0I,,jazz,tracks/3STjN5FAkJiljtZzrSeE0I.mp3
336,Beethoven,Sinfonie Nr. 6,5,3,2,4,4,4,2,1,1,,Ugkx1Ej3b9qA_WObxshPovM-pu8oSGSi9M72,classic,tracks/Ugkx1Ej3b9qA_WObxshPovM-pu8oSGSi9M72.mp3
26,Submotion Orchestra,Variations,2,1,1,4,5,1,1,1,1,3qzxORCDY3UpbvT7p7WYIE,,electronic,tracks/3qzxORCDY3UpbvT7p7WYIE.mp3
588,Der Junge mit der Gitarre,Hallo Worum Gehts Ich Bin Dagegen,3,2,1,1,1,5,4,2,1,2v9P6UeIJkWBz2NnvGvZIr,,pop,tracks/2v9P6UeIJkWBz2NnvGvZIr.mp3
43,Anathema,Crestfallen,1,1,1,1,1,1,4,5,2,3Ca1PahHy0AowFpNwHzJM2,,rock,tracks/3Ca1PahHy0AowFpNwHzJM2.mp3
497,Bruno Mars,Treasure,4,2,2,3,4,5,4,2,1,55h7vJchibLdUkxdlX3fK7,Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho,funk_soul,tracks/Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho.mp3
515,Vanessa Carlton,A Thousand Miles,5,1,5,4,4,5,2,1,1,4w1lzcaoZ1IC2K5TwjalRP,UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6,pop,tracks/UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6.mp3
732,Katatonia,Deliberation,2,2,2,1,1,2,4,5,2,3z7jm3G3rdp05oTzYWkHNi,,rock,tracks/3z7jm3G3rdp05oTzYWkHNi.mp3
561,David Gray,Please Forgive me,3,2,2,1,3,3,1,2,1,2H0oiflYrs8PPjOxZ5TdIu,Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX,pop,tracks/Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX.mp3
454,Jamiroquai,Virtual Insanity,5,2,4,3,4,5,5,1,1,2Bxt2qamL6iu0XN0Td484J,UgkxgVQ5ux4pXyn83sb16otHzXBiTCpTh2V-,pop,tracks/UgkxgVQ5ux4pXyn83sb16otHzXBiTCpTh2V-.mp3
387,Lake of Tears,So Fell Autumn Rain,2,2,2,1,1,2,4,2,2,2sXOtMnG1wfnNsNUQ6oDPR,,rock,tracks/2sXOtMnG1wfnNsNUQ6oDPR.mp3
71,Vinï¿½cius de Moraes,Samba em Prelï¿½dio,4,3,5,5,5,2,1,1,3,7yYKjc8k6UrqeBig0bDeFy,,jazz,tracks/7yYKjc8k6UrqeBig0bDeFy.mp3
542,Babybird,If You'll Be Mine,3,1,3,4,5,3,2,1,1,5EMnZ3vruQchFxvGTxr0zH,,pop,tracks/5EMnZ3vruQchFxvGTxr0zH.mp3
456,Aerosmith,I Don't Want To Miss A Thing,5,3,5,5,5,5,5,1,2,225xvV8r1yKMHErSWivnow,UgkxyD8sASPRaSOcUov9UHcKBrJOi3e8ktUQ,pop,tracks/UgkxyD8sASPRaSOcUov9UHcKBrJOi3e8ktUQ.mp3
633,Marina and the Diamonds,Gold,4,2,2,4,3,5,2,1,1,31cL2Hdc40Rck0wH1sDEja,,pop,tracks/31cL2Hdc40Rck0wH1sDEja.mp3
431,Cissy Houston,Think It Over,3,3,3,2,2,5,5,3,1,09HKieZL31JLWTb2s5tm6I,,funk_soul,tracks/09HKieZL31JLWTb2s5tm6I.mp3
627,James Blake,Timeless,1,2,1,1,1,2,4,5,1,49jxn2Mdde8QZUx0AlbD0l,,electronic,tracks/49jxn2Mdde8QZUx0AlbD0l.mp3
653,Alesso,Sweet Escape,4,5,3,2,2,5,5,3,1,6vPJvkEuWZPcv58NnQ3dBR,,electronic,tracks/6vPJvkEuWZPcv58NnQ3dBR.mp3
264,Mattafix,Big City Life,4,3,3,2,4,5,3,2,1,4stm6lf1vQBSl7Eq4Npzr0,UgkxSGQfRxnFhbwBogiTRiiADnSJ5HdoUsYa,hip_hop,tracks/UgkxSGQfRxnFhbwBogiTRiiADnSJ5HdoUsYa.mp3
209,Beastie Boys,Fight For Your Right,4,2,2,1,1,5,5,4,1,5NLuC70kZQv8q34QyQa1DP,UgkxLiBRjEcNV1_KdoYV9fExBB4JoIZqPXl1,hip_hop,tracks/UgkxLiBRjEcNV1_KdoYV9fExBB4JoIZqPXl1.mp3
316,Sandy,Aquela dos 30,3,2,2,2,2,5,3,2,1,13P1ZQvK9lejmHM6h8Pnbk,,pop,tracks/13P1ZQvK9lejmHM6h8Pnbk.mp3
513,David Guetta,Memories,2,1,2,1,1,5,4,3,1,5xYC48nOppVemY6U5GRGTb,UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx,pop,tracks/UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx.mp3
313,My Dying Bride,For My Fallen Angel,5,4,4,5,5,1,3,2,5,5oVSFQUi1hBYYRiNeOwfWy,,rock,tracks/5oVSFQUi1hBYYRiNeOwfWy.mp3
534,Imogen Heap,Hide and Seek,2,2,4,1,3,1,1,2,3,7mMlbJlXXo2mRtQ4R9sIzD,UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd,pop,tracks/UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd.mp3
319,Hï¿½ndel,Lascia ch'io pianga,2,4,2,4,5,3,2,1,2,,UgkxYADFt-D1EmdXoVDO2KJ0fQlgTNRiB0J3,classic,tracks/UgkxYADFt-D1EmdXoVDO2KJ0fQlgTNRiB0J3.mp3
7,Ashley Tisdale,Suddenly,4,4,4,5,5,2,3,1,4,6YD8kmD2SQw5uwQGFZ9W9n,,pop,tracks/6YD8kmD2SQw5uwQGFZ9W9n.mp3
393,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,2,2,3,5,4,4,2,2,1,7tJsTykoo4Jk5JguHTx9W7,,rock,tracks/7tJsTykoo4Jk5JguHTx9W7.mp3
141,Bonobo,Nightlite,5,4,3,2,4,4,4,2,2,1gI1nC5E3ObyMtejdc8crP,,electronic,tracks/1gI1nC5E3ObyMtejdc8crP.mp3
86,Kool & The Gang,Celebration,4,2,5,2,3,5,5,1,1,3K7Q9PHUWPTaknlbFPThn2,,funk_soul,tracks/3K7Q9PHUWPTaknlbFPThn2.mp3
478,Brett Dennen,Closer To You,3,1,4,4,5,2,1,1,1,2NqSfApThFnUxlKaj4tnXB,UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM,pop,tracks/UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM.mp3
503,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,4,3,4,4,3,5,4,1,1,5K09WxKdlkroDyEVyOSySy,UgkxAxl_euy_NSiF65UEnOXUQ_rhHCK4doqc,pop,tracks/5K09WxKdlkroDyEVyOSySy.mp3
