"","artist","title","Wonder","Transcendence","Nostalgia","Tenderness","Peacefulness","Joy","Power","Tension","Sadness","Sublimity","Vitality","Unease","ICC","Familiarity","Liking","Spotify ID","Youtube Clip","Youtube ID","Youtube Start-Time","Youtube End-Time","Number of Raters","GEMS Version"
"287","The Deli","5:32pm",15.27,16.04,38.54,27.54,57.15,13.42,1.77,10.96,0,30.91,7.6,5.48,0.92,1.19,2.88,"7qrBYrivpvfXUPBMmqh3dA",NA,NA,NA,NA,26,"gems-45_mx"
"288","Tom Doolie","Blue Book",15.64,12.56,34.47,28.44,48.58,9.31,0,8.14,3.71,27.94,4.65,5.92,0.96,1.25,3.22,"3E4LT4SvrEhGKIzyAeezEa",NA,NA,NA,NA,59,"gems-45_mx"
"289","tomppabeats","one two step",30.4,6.77,9.35,17.54,27.46,47.42,14.19,5.95,0.18,18.31,30.81,3.06,0.95,1.09,3.19,NA,NA,NA,NA,NA,57,"gems-45_mx"
"290","No Spirit","Glowing Lights",6.43,15.32,19.16,20.65,52.92,3.16,4.59,5.54,5.78,22.9,3.88,5.66,0.93,1.49,3.11,"3KunPHIvhxrUaHny2Z1J9w",NA,NA,NA,NA,37,"gems-45_mx"
"291","Rancid","Time Bomb",5.06,3.75,15.94,1.62,5.06,34.81,24.19,21.44,1.62,6.29,29.5,11.53,0.84,1.25,2.62,"41kg2RvdwBuIv0OPpvBS4v",NA,NA,NA,NA,17,"gems-9"
"292","Amy Winehouse","I Heard Love Is Blind",24.73,13.09,17.73,26.45,40.36,31.55,2.18,3.64,5.91,24.47,16.86,4.77,0.8,1.18,2.55,"3Li4nWTnkUu19vxkhNW9td",NA,NA,NA,NA,11,"gems-9"
"293","Madeleine Peyroux","To Love You All Over Again",22.33,21.25,31,25.58,41.75,10.08,7.17,0.75,23.17,28.38,8.62,11.96,0.85,1.08,3,"4EPwpBN0t11bIxjsAI8oaF",NA,NA,NA,NA,12,"gems-9"
"294","Sleep","Dopesmoker",6.23,4,1.69,1.69,6.54,6.38,25.23,45,8.15,4.03,15.81,26.58,0.91,1.31,1.31,"1vhvheW4R0KbK6Kr3NFplW",NA,NA,NA,NA,13,"gems-9"
"295","Paradise Lost","Faith Divides Us - Death Unites Us",13.84,17.26,9.79,3.89,6.74,13.16,37.32,46.58,17.89,10.31,25.24,32.24,0.88,1.16,2.42,"5gOjvocmJZQ05QBSE9xIkR",NA,NA,NA,NA,20,"gems-9"
"296","Faf� de Bel�m","Foi Assim",14.67,13.83,28.21,22.42,29.88,15.21,9.33,7.46,11.62,21.8,12.27,9.54,0.81,1.12,2.17,"55snJzt0NFIY0unGMjMuw9",NA,NA,NA,NA,24,"gems-9"
"297","Lucky Twice","Lucky",14.14,8.67,22.81,20.71,11.05,35.67,34.57,11.05,7,15.48,35.12,9.02,0.79,1.9,2.95,"4Td50xcLZQOrOHQeG0vULJ",NA,NA,NA,NA,21,"gems-9"
"298","t.A.T.u.","All the Things She Said",25.62,20.69,29.23,19.08,15.54,34.92,46.69,12,13.77,22.03,40.81,12.88,0.72,2.23,3.46,"4bJygwUKrRgq1stlNXcgMg",NA,NA,NA,NA,13,"gems-9"
"299","Daft Punk","Lose Yourself To Dance",12.43,19.43,15.76,4.48,15.76,36.67,23.52,9.57,7.95,13.57,30.1,8.76,0.74,2.19,2.95,"5CMjjywI0eZMixPeqNd75R",NA,NA,NA,NA,21,"gems-9"
"300","Cult of Luna","Thirtyfour",6.35,15.87,9.68,1.45,5.71,8.9,33.65,38.68,7.94,7.81,21.27,23.31,0.9,1,2.03,"59mzCn4G9KcuIWoksoe2aq",NA,NA,NA,NA,31,"gems-9"
"301","Fergie","Big Girls Don't Cry",14.79,18.89,30.37,22.11,22.58,32.53,23.74,3.74,15.89,21.75,28.13,9.82,0.72,3.11,3.21,"3Q4WeJmzxuDpzMu9QjQqbM",NA,NA,NA,NA,18,"gems-9"
"302","Thievery Corporation","The Richest Man in Babylon",10.93,11.73,11.87,11.67,28.07,31.2,29.87,8.27,7.07,14.85,30.53,7.67,0.71,1.47,2.73,"20F3FcES8KU4kffMCkFgNN",NA,NA,NA,NA,16,"gems-9"
"303","Kylie Minogue","Skirt",13.29,11.29,11,11.14,3.43,37.93,47.36,22.71,0.36,10.03,42.64,11.54,0.84,1.5,3.14,"4HS4veWZYPzHvEmVxrVEoy",NA,NA,NA,NA,14,"gems-9"
"304","Sia","The Church of What's Happening Now",40.23,34.85,38.77,37.23,48.85,15.77,12.46,10.54,40.85,39.98,14.12,25.69,0.78,1.23,3.08,"2NIq6qD7oM7SRT0C7kobr5",NA,NA,NA,NA,15,"gems-9"
"305","The Weather Girls","It's Raining Men",24.71,27.86,59.07,20.64,0.86,77.5,63.57,7.36,0.21,26.63,70.54,3.79,0.96,4.64,4.36,"4caiYv89C9GZdDD1RzshWd",NA,NA,NA,NA,14,"gems-9"
"306","blink-182","Online Songs",12.85,7.15,24.92,3.08,8,58.38,49.62,12,1.38,11.2,54,6.69,0.94,1.85,3.15,"2DcxTfOm8y2UgeP81qdidR",NA,NA,NA,NA,13,"gems-9"
"307","Darren Styles","Cutting Deep",10.36,26.43,5.29,0,5.36,42.21,36.29,27.93,1.71,9.49,39.25,14.82,0.85,1.21,2.71,"2GOGJIN0VMUFrHtyKvmkQn",NA,NA,NA,NA,14,"gems-9"
"308","Leo Sayer","More Than I Can Say",12.33,17.29,30.38,22.24,34.95,15.24,8.33,4.95,14.38,23.44,11.79,9.67,0.83,1.52,2.76,"3RJ81z1sPLeWEFuCfGaCLC",NA,NA,NA,NA,21,"gems-9"
"309","Air Supply","The One That You Love",22.06,17,30.56,42.06,18.19,21.81,15.69,7.31,23.38,25.98,18.75,15.34,0.7,2,3.12,"3FDAd5vW4P7xe1GBNOLyfD",NA,NA,NA,NA,16,"gems-9"
"310","Mr. Mister","Broken Wings",34.41,24.94,49.59,20.59,26.76,20.71,24.35,3.88,9.82,31.26,22.53,6.85,0.8,3.29,3.47,"78FHUZRbFDCG6VkRAQdFLm",NA,NA,NA,NA,17,"gems-9"
"311","Hooverphonic","One",19.69,17.62,30.06,34.31,33.75,12.12,6.5,6.62,12.62,27.09,9.31,9.62,0.81,1.06,2.56,"6g7ervcGNeDlHFQFXkcSzS",NA,NA,NA,NA,15,"gems-9"
"312","Paul McCartney","The Lovely Linda",21.59,12.47,45.59,30.41,54.59,24.71,5.65,6.94,15,32.93,15.18,10.97,0.92,1.41,2.76,"0Ca2mDERpTFmnttcSt9UcR",NA,NA,NA,NA,17,"gems-9"
"313","Owl City","Lucid Dream",28.33,24.33,27,17.56,45.11,28.89,15.44,2.22,4.78,28.47,22.17,3.5,0.74,1.89,3.33,"4icP6VWlKBLIHzl0bBD4xw",NA,NA,NA,NA,9,"gems-9"
"314","Stevie Wonder","I Just Called to Say I Love You",28.91,12.64,47.36,54.73,54.91,48.09,11.82,1.27,13.64,39.71,29.95,7.45,0.86,3.55,3.91,"6RNDeRnWsRMjPdNVgupZCs",NA,NA,NA,NA,12,"gems-9"
"315","Massive Attack","Mezzanine",13.07,28.86,18.14,6.36,17.07,13.64,22,41.14,17.21,16.7,17.82,29.18,0.53,1.79,2.57,"67Hna13dNDkZvBpTXRIaOJ",NA,NA,NA,NA,14,"gems-9"
"316","Solitude Aeturnus","Seeds of the Desolate",2.06,11.12,8.65,1.12,0.29,7.29,19.41,61.06,6.12,4.65,13.35,33.59,0.93,1,1.29,"7emF3lKU8NmkrlmDXUTYER",NA,NA,NA,NA,17,"gems-9"
"317","Chunk! No, Captain Chunk!","So Close and Yet So Far",13.64,5.71,27.79,7.79,10.07,51.71,49.86,19.21,9.5,13,50.79,14.36,0.86,1.5,3.43,"4nYV0FQkrOXzruL4xFlKmL",NA,NA,NA,NA,14,"gems-9"
"318","Sam Smith","Stay with Me",12.27,14.64,27.91,44.18,34.91,20.09,12.73,3.36,46.64,26.78,16.41,25,0.74,4.64,4.18,"5Nm9ERjJZ5oyfXZTECKmRt",NA,NA,NA,NA,11,"gems-9"
"319","The Platters","My Prayer",36.56,23.75,50.56,49.88,36,18.19,15.25,5.56,17.38,39.35,16.72,11.47,0.88,1.5,2.94,"1ntGJDSakqsaw1KhptKrB5",NA,NA,NA,NA,16,"gems-9"
"320","Skrillex","First of the Year (Equinox)",2.5,11.58,12.17,0.67,1,8.58,19.92,44.67,5,5.58,14.25,24.83,0.86,1,1.5,"5i7fZq3chLyCHo3VeB6goD",NA,NA,NA,NA,12,"gems-9"
"321","Sarah McLachlan","Elsewhere",22.35,12.47,31.12,33.41,37.12,7,4.59,6.47,39.47,27.29,5.79,22.97,0.87,1.24,2.65,"1hBi66N1p1QyvFTHjnH2jv",NA,NA,NA,NA,17,"gems-9"
"322","Lakeside","Fantastic Voyage",17.89,12,19.47,3.26,12.84,35.74,30.68,10.26,1.26,13.09,33.21,5.76,0.82,1.26,3,"0rc9Uwm4vmnQEfx5omLWWF",NA,NA,NA,NA,19,"gems-9"
"323","My Dying Bride","For My Fallen Angel",45.38,25.67,26.14,33.67,44.86,5.52,17.52,8.71,46.76,35.14,11.52,27.74,0.87,1.38,3.67,"5oVSFQUi1hBYYRiNeOwfWy",NA,NA,NA,NA,21,"gems-9"
"324","St. Vincent","I Prefer Your Love",22.29,19.18,23.47,11.94,41.71,5.82,7.65,6.65,16.35,23.72,6.74,11.5,0.82,1.06,2.47,"0Snb87Z4Zdn6YFMicWA7gx",NA,NA,NA,NA,18,"gems-9"
"325","Wild Cherry","Play That Funky Music",22.15,27.54,33.46,14.23,23.69,58.46,36,3.08,2.92,24.22,47.23,3,0.9,3,3.38,"5uuJruktM9fMdN9Va0DUMl",NA,NA,NA,NA,13,"gems-9"
"326","Sandy","Aquela dos 30",16.52,8.64,9.72,11.96,8.28,45.84,20.08,7.76,1.48,11.02,32.96,4.62,0.92,1,2.68,"13P1ZQvK9lejmHM6h8Pnbk",NA,NA,NA,NA,25,"gems-9"
"327","Modern Talking","You're My Heart, You're My Soul",7.59,5.59,15.47,8.53,14.82,24.71,15.71,12.94,5.12,10.4,20.21,9.03,0.58,1.71,2.41,"0Zn63G0XTiqXwr1KSmARWz",NA,NA,NA,NA,18,"gems-9"
"328","Karma Fields","Build The Cities (feat. Kerli)",6.3,13.5,1.6,0.4,5.7,28.9,40.4,28.7,0.3,5.5,34.65,14.5,0.76,1.1,3,"50fO3coGeBVITFxiYlHSDs",NA,NA,NA,NA,10,"gems-9"
"329","Bartholdy","Sommernachtstraum",19.62,28.62,17.15,5.15,19.85,29,18.62,1.54,1.38,18.08,23.81,1.46,0.46,2.08,3.46,NA,"https://youtube.com/clip/UgkxXoqJf1a5i2mWFANlcQUOnGctwHUhSH4F","UgkxXoqJf1a5i2mWFANlcQUOnGctwHUhSH4F","17:00","17:41",13,"gems-45_mx"
"330","H�ndel","Lascia ch'io pianga",15.42,27.42,14.42,24.5,63.33,22.42,11.75,3.5,15.17,29.02,17.08,9.33,0.78,2.17,3.08,NA,"https://youtube.com/clip/UgkxYADFt-D1EmdXoVDO2KJ0fQlgTNRiB0J3","UgkxYADFt-D1EmdXoVDO2KJ0fQlgTNRiB0J3","0:00","0:53",12,"gems-45_mx"
"331","Mozart","Overture - Marriage Of Figaro",45.2,37.07,24.63,11.63,39.97,59.43,47.53,10.3,1.23,31.7,53.48,5.77,0.92,3.47,3.97,NA,"https://youtube.com/clip/UgkxIHD7cHxBW6rvMSwLwgllUy30Z--NUcSZ","UgkxIHD7cHxBW6rvMSwLwgllUy30Z--NUcSZ","0:18","0:52",30,"gems-45_mx"
"332","Alfv�n","Midsommarvaka",35.67,34.58,8.67,35.42,40.33,28.83,17.58,4.33,0,30.93,23.21,2.17,0.68,2.25,3.33,"6bnYnAVPzpWLqG4mqC9gc3",NA,NA,NA,NA,12,"gems-45_mx"
"333","Bartok","Piano Sonata BB 88 (Sz. 80)",35.17,23.42,14.83,14.83,12.75,29.75,18,21.33,0,20.2,23.88,10.67,0.35,2.08,2.75,NA,NA,NA,NA,NA,12,"gems-45_mx"
"334","Rossini","Wilhelm Tell (Ouvert�re)",31.64,24.82,15.18,16.64,7.55,62.36,53.73,3.73,9.27,19.16,58.05,6.5,0.77,3.91,3.64,NA,"https://youtube.com/clip/UgkxybJ8kBJHnD0NH_qSCug2wTmq6BHK4VqE","UgkxybJ8kBJHnD0NH_qSCug2wTmq6BHK4VqE","8:45","9:42",11,"gems-45_mx"
"335","Borodin","F�rst Igor (Chorus)",21.64,34,21.27,16.73,36.09,28.55,8.82,0,7.45,25.95,18.68,3.73,0.4,2.09,3,NA,NA,NA,NA,NA,11,"gems-45_mx"
"336","Tschaikowski","Gremin's Aria (Onegin)",26.83,21,13.08,15.25,33.92,13,13.42,14,5,22.02,13.21,9.5,0.04,2.33,2.92,NA,NA,NA,NA,NA,12,"gems-45_mx"
"337","Bruch","Kol Nidrei, Adagio for Cello and Orchestra, op. 47",7.18,21.09,20.64,16.55,26.64,16.91,6.27,5,6.82,18.42,11.59,5.91,-0.26,2.18,2.73,NA,NA,NA,NA,NA,11,"gems-45_mx"
"338","Chopin","Concerto for Piano n�1 in e Minor. Second movement. Larghetto",17.92,24.58,36.58,38.17,70.75,16.17,6.75,0,8.5,37.6,11.46,4.25,0.85,2,3.25,NA,NA,NA,NA,NA,12,"gems-45_mx"
"339","Wagner","Tristan & Isolde, Liebestod",23.59,14.3,8,4.33,3.04,22.81,17.41,33.3,2.04,10.65,20.11,17.67,0.81,1.3,2.26,NA,"https://youtube.com/clip/Ugkxk6c-yPWFHcuD1axTM9D-EJDv32Z0csjQ","Ugkxk6c-yPWFHcuD1axTM9D-EJDv32Z0csjQ","4:56","5:47",27,"gems-45_mx"
"340","Tschaikowski","Walzer (Onegin)",26,11.18,9.09,12.52,27.03,57.39,34.24,10.82,0,17.16,45.82,5.41,0.91,1.52,3.39,NA,NA,NA,NA,NA,33,"gems-45_mx"
"341","Dvorak","9. Sinfonie (II. Largo)",33.7,32.36,60.58,46.09,50.39,10.82,6.48,5.85,27.55,44.62,8.65,16.7,0.92,2.91,3.94,NA,"https://youtube.com/clip/UgkxFAA69ye9sAY1N9WDpRz5SObKLpnyEKng","UgkxFAA69ye9sAY1N9WDpRz5SObKLpnyEKng","1:08","2:01",33,"gems-45_mx"
"342","Mozart","Requiem",33.82,39.76,28.09,18.13,17.84,19.57,27.47,21.15,11.1,27.53,23.52,16.12,0.87,2.8,3.62,NA,NA,NA,NA,NA,101,"gems-45_mx"
"343","Delibes","Coppelia. Ballet in 3 Acts. First act, pr�lude",31.47,30.44,9.21,6.26,31.15,57.82,40.35,8.85,1.12,21.71,49.09,4.99,0.93,1.88,3.29,NA,NA,NA,NA,NA,34,"gems-45_mx"
"344","Holst","The Planets, op. 32. Mars",34.74,32.09,9.56,5.24,6.94,28,24.91,49.74,0.44,17.71,26.46,25.09,0.91,1.74,2.85,NA,NA,NA,NA,NA,34,"gems-45_mx"
"345","Mozart","Die Zauberfl�te",21.78,27,15.63,18.67,26.22,26.85,6.89,11.59,0,21.86,16.87,5.8,0.72,1.78,2.85,NA,"https://youtube.com/clip/UgkxUhWNKBgdUbJhCgah4KJD9Y0B4d4bUlbu","UgkxUhWNKBgdUbJhCgah4KJD9Y0B4d4bUlbu","74:38","75:08",27,"gems-45_mx"
"346","Faur�","Romance sans Paroles",20.71,25.68,34.39,45.11,57.82,13.57,2.46,1.86,6.29,36.74,8.02,4.07,0.93,1.32,3.57,NA,"https://youtube.com/clip/UgkxQPEqkpnGIK2-LLxuRimQ9MHxpkpmCeeg","UgkxQPEqkpnGIK2-LLxuRimQ9MHxpkpmCeeg","0:00","0:48",28,"gems-45_mx"
"347","Liszt","B�n�diction de Dieu Dans la Solitude",23.93,29.93,45.64,39.14,65.21,10.68,5.32,7.5,0,40.77,8,3.75,0.94,1.43,3.61,NA,NA,NA,NA,NA,28,"gems-45_mx"
"348","Mendelssohn","Song Without Words, op. 19, No 1",29.3,24,33.19,47.7,55.41,17.85,4.04,1.22,4.3,37.92,10.94,2.76,0.93,1.33,3.81,NA,NA,NA,NA,NA,27,"gems-45_mx"
"349","Mozart","Eine kleine Nachtmusik: First movement",35.18,33.32,16.61,15.79,40.79,59.71,25.54,6.39,0,28.34,42.62,3.2,0.91,3.25,3.75,NA,"https://youtube.com/clip/UgkxZV0SHrZDy1AYZOZYFH8eCxgTMFI822sq","UgkxZV0SHrZDy1AYZOZYFH8eCxgTMFI822sq","2:32","3:09",28,"gems-45_mx"
"350","Humperdinck","H�nsel und Gretel (Ouvert�re)",34,20.11,38.46,43.07,51.82,20.11,7.93,7.5,1.93,37.49,14.02,4.71,0.9,1.54,3.36,NA,NA,NA,NA,NA,28,"gems-45_mx"
"351","Milhaud","Scaramouche: Brazileira",35.18,26.89,16.07,16.36,23.96,48.68,31.86,16.18,0,23.69,40.27,8.09,0.84,1.64,3.11,NA,NA,NA,NA,NA,28,"gems-45_mx"
"352","Saint-Saens","Carnival of Animals: Finale",37.07,26.64,20.93,8.75,18.46,49.5,34.43,14.5,0,22.37,41.96,7.25,0.86,1.93,3.39,NA,NA,NA,NA,NA,28,"gems-45_mx"
"353","Chopin","Impromptu No. 2",29.43,24.07,38.27,38.87,66.27,23.5,7.17,3.03,8.27,39.38,15.33,5.65,0.92,1.83,3.53,NA,"https://youtube.com/clip/Ugkx05j3YY26icMuOHwlJJp28U55tS6W5DP7","Ugkx05j3YY26icMuOHwlJJp28U55tS6W5DP7","0:04","0:58",30,"gems-45_mx"
"354","Beethoven","Mondscheinsonate",37.4,33.17,39.4,21.47,44.4,18.07,7.13,10.8,28.17,35.17,12.6,19.48,0.78,2.9,3.67,NA,"https://youtube.com/clip/UgkxyBxVVsTTWAT-_fcdCX5fDYRneqptEysx","UgkxyBxVVsTTWAT-_fcdCX5fDYRneqptEysx","3:35","4:20",30,"gems-45_mx"
"355","Beethoven","9. Symphonie, 2. Satz (Toscanini)",12.52,22.65,15.48,1.9,14.06,45.39,37.35,25.74,0,13.32,41.37,12.87,0.87,1.87,3.74,NA,"https://youtube.com/clip/Ugkxrpd0GHQAveGS6sHjIw9x2T2FTuObDGBM","Ugkxrpd0GHQAveGS6sHjIw9x2T2FTuObDGBM","15:49","16:18",31,"gems-45_mx"
"356","Debussy","Clair de lune",25.55,24.06,41.45,31.94,40.45,5.9,5.81,7.26,9.68,32.69,5.85,8.47,0.87,2.61,3.58,NA,"https://youtube.com/clip/UgkxZqA9R-IZ4NlEqnnscZRcW-NU-PSfWw-Y","UgkxZqA9R-IZ4NlEqnnscZRcW-NU-PSfWw-Y","2:03","2:32",31,"gems-45_mx"
"357","Beethoven","Symphony No.5 in C minor Op.67",23.71,30.39,18.23,8.16,10.52,41.48,54.61,40.61,2.29,18.2,48.05,21.45,0.9,4.03,3.74,NA,"https://youtube.com/clip/UgkxGGyDMGyQm1FXHPAVQ4O80RZ6eQc2Y3qH","UgkxGGyDMGyQm1FXHPAVQ4O80RZ6eQc2Y3qH","2:22","3:10",31,"gems-45_mx"
"358","Tschaikowski","Schwanensee",32.85,35.23,28.04,29.23,14.08,31.35,26.69,9.96,12.5,27.88,29.02,11.23,0.69,3.23,3.62,NA,"https://youtube.com/clip/UgkxXJNF8Uu-6OHEdFC3fpjZMqWeBtvWLTG-","UgkxXJNF8Uu-6OHEdFC3fpjZMqWeBtvWLTG-","1:15","2:05",26,"gems-45_mx"
"359","Debussy","Pr�lude � l'apr�s-midi d'un faune",32.15,22.92,37.12,19.35,33.73,18.81,4.23,8.77,10.04,29.05,11.52,9.4,0.76,1.69,3.15,NA,"https://youtube.com/clip/Ugkxw_ODJk-gald0IEzFtiGG9KHY9Ch9TmIg","Ugkxw_ODJk-gald0IEzFtiGG9KHY9Ch9TmIg","5:30","5:56",26,"gems-45_mx"
"360","Ligeti","Et�de Arc en Ciel",20.85,25.58,24.88,14.38,25.77,6.27,1.19,32.15,9.04,22.29,3.73,20.6,0.74,1.38,2.65,NA,"https://youtube.com/clip/Ugkxc3AM6-yprAIJ3dWJN_i2jbY5uFTGlAqN","Ugkxc3AM6-yprAIJ3dWJN_i2jbY5uFTGlAqN","0:00","0:55",26,"gems-45_mx"
"361","H�ndel","Sinfonie in B-Dur (HWV 339)",24.1,13.41,4.76,10.79,10.62,45.14,31.59,14.69,0,12.74,38.36,7.34,0.88,1.9,3.21,NA,NA,NA,NA,NA,29,"gems-45_mx"
"362","Mahler","6. Symphony, Andante, (Karajan)",23.83,19.41,20.66,23.14,30.83,10.52,11.55,5.28,7.66,23.57,11.03,6.47,0.64,1.59,3.31,NA,NA,NA,NA,NA,29,"gems-45_mx"
"363","Messiaen","Quatuor pour la fin du Temps",17.5,24.21,14.07,11.29,9,7.57,1.71,32.5,28.61,15.21,4.64,30.55,0.77,1.5,2.5,NA,"https://youtube.com/clip/Ugkx9B52ORRbtBvUGNTk1LxomX9TGfXVwlWM","Ugkx9B52ORRbtBvUGNTk1LxomX9TGfXVwlWM","44:20","45:27",28,"gems-45_mx"
"364","Mozart","Overt�re - Die Entf�hrung aus dem Serail",28.57,26.82,15.32,9.07,15.86,45.64,42.25,7.54,0.71,19.13,43.95,4.12,0.88,2,3.04,NA,"https://youtube.com/clip/UgkxKan9S5poJBlAi59dI9NaArtU951vd4ed","UgkxKan9S5poJBlAi59dI9NaArtU951vd4ed","3:03","3:42",28,"gems-45_mx"
"365","Beethoven","Sinfonie Nr. 6",32.54,22.21,12.93,22.89,27.14,27.18,13.46,2.46,3.57,23.54,20.32,3.02,0.75,1.64,3,NA,"https://youtube.com/clip/Ugkx1Ej3b9qA_WObxshPovM-pu8oSGSi9M72","Ugkx1Ej3b9qA_WObxshPovM-pu8oSGSi9M72","13:43","14:11",28,"gems-45_mx"
"366","Mozart","Laudate Dominum",24.86,35.82,4.07,5.71,13.14,21.5,26.93,29.11,3.46,16.72,24.21,16.29,0.78,1.5,2.68,NA,"https://youtube.com/clip/UgkxrGCMHNUQWcxptqe8G-fnKVDKK_MqC5wx","UgkxrGCMHNUQWcxptqe8G-fnKVDKK_MqC5wx","0:00","0:45",28,"gems-45_mx"
"367","Chopin","Et�de Op. 25 No. 1",27.59,30.52,28.56,36.56,36.81,19.78,10.7,1.11,5,32.01,15.24,3.06,0.82,1.85,3.48,NA,"https://youtube.com/clip/Ugkxios79TvKLDWBve4BpQ-gDXjkPQFhbbsT","Ugkxios79TvKLDWBve4BpQ-gDXjkPQFhbbsT","23:41","24:45",27,"gems-45_mx"
"368","Albinoni","Concerto a cinque No. 2, Op. 9",27.3,23.59,28.37,24.52,34.15,30.78,22.59,6.96,3.59,27.59,26.69,5.28,0.64,1.89,3.48,"0Ouz5wpLFbtXjAdxLRydQq","https://youtube.com/clip/Ugkx7QaRr74MIB_wCxjYWqJA7eGohu68O2Gq","Ugkx7QaRr74MIB_wCxjYWqJA7eGohu68O2Gq","0:00","0:49",27,"gems-45_mx"
"369","Brahms","Klaviersonate Nr. 3 (Zwei Klaviere)",18.33,23.04,12.07,17.15,18.85,20.67,33.81,21.67,8.89,17.89,27.24,15.28,0.27,1.96,3.22,NA,"https://youtube.com/clip/Ugkxni9QT2IVeo4E325b60MKpScPAdd-qcj_","Ugkxni9QT2IVeo4E325b60MKpScPAdd-qcj_","3:45","4:53",27,"gems-45_mx"
"370","H�ndel","Der Messias (Hallelujah)",17.03,18.9,12.68,13.35,19.68,13.29,29.94,16.03,5.94,16.33,21.61,10.98,0.38,1.94,2.81,NA,"https://youtube.com/clip/UgkxostVlc-tgxbcyc6kBLWtmmd0B1tqMqxk","UgkxostVlc-tgxbcyc6kBLWtmmd0B1tqMqxk","1:18","1:50",31,"gems-45_mx"
"371","Palestrina","Missa Brevis (Kyrie)",22.84,37.9,25.19,20.32,41.94,4.19,10.9,11.42,9.84,29.64,7.55,10.63,0.83,2.06,2.94,NA,NA,NA,NA,NA,31,"gems-45_mx"
"372","Brahms","Klavierquartett Nr. 3 in C-Moll, 3. Satz",26.13,11.97,37.03,32.35,40.61,2.68,0,18,16.94,29.62,1.34,17.47,0.86,1.74,3.19,NA,"https://youtube.com/clip/UgkxEeJK_7M-PoHxZ3RnXvL5jlUpgeYEmPTt","UgkxEeJK_7M-PoHxZ3RnXvL5jlUpgeYEmPTt","22:15","23:16",31,"gems-45_mx"
"373","Tschaikowski","Symphony, 1 Scherzo",19.5,20.41,14.61,11.57,20.52,35.66,19.05,19.68,0,17.32,27.35,9.84,0.8,1.91,3.25,NA,NA,NA,NA,NA,44,"gems-45_mx"
"374","Bartok","Sonata 2 pianos percussion",22.88,24.6,5.95,3.65,10.91,19.67,16.21,43.49,0,13.6,17.94,21.74,0.91,1.37,2.44,NA,NA,NA,NA,NA,43,"gems-45_mx"
"375","Schumann","Fantasie in C-Dur",25.51,28.02,36.72,19.33,33.35,16.95,9.91,7.42,5.33,28.59,13.43,6.37,0.85,1.81,3.28,NA,"https://youtube.com/clip/UgkxBPp9LjwU7gLOe1-5XELHnxiPMvjcs21p","UgkxBPp9LjwU7gLOe1-5XELHnxiPMvjcs21p","0:32","1:26",43,"gems-45_mx"
"376","Schumann","Kinderszenen",15.17,11.57,7.37,8.7,33.43,33.6,12,14.63,0,15.25,22.8,7.32,0.83,1.4,2.8,NA,"https://youtube.com/clip/Ugkx1wCT-CLUHGwzRcnGNdGJAm4MBm_L2YeX","Ugkx1wCT-CLUHGwzRcnGNdGJAm4MBm_L2YeX","6:08","6:58",30,"gems-45_mx"
"377","Grieg","Norwegische T�nze",30.7,31.33,2.5,3.6,7.9,45.1,46.53,31.4,1.03,15.21,45.82,16.22,0.93,1.57,3.1,NA,"https://youtube.com/clip/Ugkxcc9YKG2q1GfRf8iIrnDt57MeAktVbXQ4","Ugkxcc9YKG2q1GfRf8iIrnDt57MeAktVbXQ4","1:24","1:55",30,"gems-45_mx"
"378","Schumann","�tudes Symphoniques",29.27,26.1,46.53,42.3,51.8,19.43,2.63,7.2,6,39.2,11.03,6.6,0.91,1.47,3.47,NA,"https://youtube.com/clip/UgkxeaiQlOcZlPXdHeVZSVKb8xFQrGLdUoxB","UgkxeaiQlOcZlPXdHeVZSVKb8xFQrGLdUoxB","15:47","16:33",30,"gems-45_mx"
"379","J.S. Bach","Konzert 2 Violinen, 2. Satz",28.92,12.8,33.6,33.88,59.32,15.92,5.56,6.08,7.64,33.7,10.74,6.86,0.91,1.4,3.4,NA,NA,NA,NA,NA,25,"gems-45_mx"
"380","Mozart","25. Sinfonie (I. Allegro con brio)",31.68,28.84,21.48,7.08,12.68,55.92,32.84,20.6,3.2,20.35,44.38,11.9,0.88,1.84,3.64,NA,"https://youtube.com/clip/Ugkxdi4Q847_5HcKNDrEwByurSLRuDA0fG3e","Ugkxdi4Q847_5HcKNDrEwByurSLRuDA0fG3e","0:08","0:50",25,"gems-45_mx"
"381","Beethoven","Sonate Nr. 8, 2. Satz",21.32,27.52,44.2,39.88,59.84,6.68,1.4,6.96,28.4,38.55,4.04,17.68,0.9,2.44,3.76,NA,"https://youtube.com/clip/UgkxMr_kC15HJ_96um1vERtcnQbVWTByXf_r","UgkxMr_kC15HJ_96um1vERtcnQbVWTByXf_r","0:18","1:15",25,"gems-45_mx"
"382","Bizet","Carmen (Habanera)",30.69,11.93,20.14,15.14,17.1,31.21,28.93,7.66,4.93,19,30.07,6.29,0.72,3.17,3.28,NA,"https://youtube.com/clip/UgkxH5OjhFpFt-iY89uRAYiUQnuGx9mBA4au","UgkxH5OjhFpFt-iY89uRAYiUQnuGx9mBA4au","0:57","1:37",29,"gems-45_mx"
"383","Chopin","Revolutionary Etude",25.48,25.24,10.14,3,6.62,28.41,25.24,21.48,2.93,14.1,26.83,12.21,0.78,1.62,2.93,NA,NA,NA,NA,NA,29,"gems-45_mx"
